timestamp,views,edits
2021061800,2425,
2021061900,2293,
2021062000,2116,
2021062100,2558,
2021062200,2512,
2021062300,2376,
2021062400,2223,1.0
2021062500,2024,
2021062600,2190,1.0
2021062700,2142,1.0
2021062800,2133,2.0
2021062900,1924,2.0
2021063000,1783,
2021070100,1662,
2021070200,1672,
2021070300,1621,4.0
2021070400,1553,
2021070500,1671,
2021070600,1815,
2021070700,1742,
2021070800,1739,
2021070900,1510,
2021071000,1494,1.0
2021071100,1618,
2021071200,1600,
2021071300,1856,
2021071400,1642,
2021071500,1565,
2021071600,1673,1.0
2021071700,1481,
2021071800,1622,
2021071900,1791,
2021072000,1756,1.0
2021072100,1709,
2021072200,1934,
2021072300,1750,
2021072400,1557,
2021072500,1575,
2021072600,1609,
2021072700,1811,
2021072800,2256,
2021072900,2264,
2021073000,2596,
2021073100,2690,
2021080100,2466,
2021080200,2916,
2021080300,3093,
2021080400,3004,
2021080500,2847,
2021080600,2581,
2021080700,2398,
2021080800,2201,
2021080900,2815,
2021081000,2779,
2021081100,2725,
2021081200,2605,1.0
2021081300,2421,
2021081400,1967,
2021081500,1957,
2021081600,1942,
2021081700,1474,3.0
2021081800,1381,1.0
2021081900,1458,
2021082000,1407,
2021082100,1266,
2021082200,1251,
2021082300,1609,
2021082400,1797,
2021082500,1829,
2021082600,1775,
2021082700,1686,
2021082800,1425,
2021082900,1517,
2021083000,1701,
2021083100,1511,
2021090100,1351,
2021090200,1484,2.0
2021090300,1405,3.0
2021090400,1415,
2021090500,1694,
2021090600,1612,
2021090700,1615,
2021090800,1589,
2021090900,1455,
2021091000,1671,
2021091100,1397,
2021091200,1413,
2021091300,1407,
2021091400,1415,
2021091500,1412,
2021091600,1462,
2021091700,1316,
2021091800,1176,
2021091900,1376,
2021092000,1335,
2021092100,1108,
2021092200,1474,
2021092300,1383,
2021092400,1148,
2021092500,1147,
2021092600,1147,
2021092700,1256,
2021092800,1222,
2021092900,1103,
2021093000,1185,
2021100100,997,
2021100200,1037,
2021100300,1211,
2021100400,1229,
2021100500,1218,2.0
2021100600,1271,
2021100700,1211,
2021100800,1153,
2021100900,1062,1.0
2021101000,1009,
2021101100,1165,
2021101200,1099,1.0
2021101300,1134,
2021101400,1051,1.0
2021101500,1047,
2021101600,1032,
2021101700,1007,
2021101800,1145,
2021101900,1323,
2021102000,1233,1.0
2021102100,1390,
2021102200,1221,
2021102300,1120,
2021102400,1316,
2021102500,1412,
2021102600,1296,
2021102700,1286,
2021102800,1414,
2021102900,1219,
2021103000,1153,
2021103100,1321,
2021110100,1393,
2021110200,1479,
2021110300,1444,
2021110400,1385,
2021110500,1318,
2021110600,1070,
2021110700,1070,
2021110800,1304,
2021110900,1338,
2021111000,1336,
2021111100,1064,
2021111200,1139,
2021111300,959,
2021111400,1167,1.0
2021111500,1416,
2021111600,1422,
2021111700,1402,
2021111800,1084,
2021111900,1138,
2021112000,1072,
2021112100,1085,
2021112200,1194,
2021112300,1076,
2021112400,1137,
2021112500,1084,
2021112600,1756,
2021112700,2124,
2021112800,1829,
2021112900,2486,
2021113000,1965,
2021120100,2565,1.0
2021120200,1877,
2021120300,1559,
2021120400,1278,
2021120500,1240,
2021120600,1512,1.0
2021120700,1363,
2021120800,1378,
2021120900,1240,
2021121000,1125,
2021121100,987,
2021121200,1100,1.0
2021121300,1281,
2021121400,1548,
2021121500,1388,
2021121600,1493,
2021121700,1287,
2021121800,1100,
2021121900,1054,
2021122000,1257,
2021122100,1267,
2021122200,1262,1.0
2021122300,1360,
2021122400,1129,
2021122500,1059,
2021122600,1956,
2021122700,1724,
2021122800,1843,
2021122900,1354,2.0
2021123000,1504,1.0
2021123100,1510,
2022010100,1360,
2022010200,1540,
2022010300,1571,
2022010400,1956,
2022010500,2042,
2022010600,1829,
2022010700,1700,
2022010800,1569,
2022010900,1965,1.0
2022011000,2008,
2022011100,2040,
2022011200,1762,
2022011300,1790,
2022011400,1550,
2022011500,1351,
2022011600,1358,
2022011700,1526,
2022011800,1583,3.0
2022011900,1337,
2022012000,1525,
2022012100,1554,
2022012200,1544,2.0
2022012300,1480,
2022012400,1516,
2022012500,1389,
2022012600,1358,
2022012700,1332,
2022012800,1096,
2022012900,939,
2022013000,965,
2022013100,728,1.0
2022020100,805,
2022020200,896,
2022020300,967,
2022020400,861,
2022020500,911,
2022020600,1029,
2022020700,1335,
2022020800,1098,
2022020900,1483,
2022021000,1276,
2022021100,1220,
2022021200,1080,
2022021300,1069,
2022021400,1288,
2022021500,1247,
2022021600,1466,
2022021700,1535,
2022021800,1323,
2022021900,1155,
2022022000,1293,
2022022100,1308,
2022022200,1525,
2022022300,1359,
2022022400,1367,
2022022500,1254,
2022022600,1219,
2022022700,1233,
2022022800,1416,
2022030100,1516,
2022030200,1506,
2022030300,1553,
2022030400,1366,
2022030500,1225,
2022030600,1358,
2022030700,1543,
2022030800,1636,
2022030900,1423,
2022031000,1726,
2022031100,1753,
2022031200,1498,
2022031300,1868,
2022031400,2102,
2022031500,2085,
2022031600,1594,
2022031700,1521,
2022031800,1428,
2022031900,1389,
2022032000,1517,
2022032100,1421,
2022032200,1331,
2022032300,1454,1.0
2022032400,2447,
2022032500,1588,
2022032600,1443,
2022032700,1549,
2022032800,1695,
2022032900,1574,
2022033000,1588,
2022033100,2045,
2022040100,1765,
2022040200,1779,
2022040300,1777,
2022040400,1686,
2022040500,1779,1.0
2022040600,1919,1.0
2022040700,1919,
2022040800,1716,
2022040900,1644,
2022041000,1755,
2022041100,1830,1.0
2022041200,1730,
2022041300,1867,
2022041400,1769,
2022041500,1540,
2022041600,1321,
2022041700,1489,
2022041800,1489,
2022041900,1635,
2022042000,1446,
2022042100,1516,1.0
2022042200,1288,
2022042300,1413,
2022042400,1661,
2022042500,1759,
2022042600,1958,
2022042700,1564,
2022042800,1542,
2022042900,1326,
2022043000,1149,
2022050100,916,
2022050200,921,
2022050300,1013,
2022050400,974,
2022050500,1064,3.0
2022050600,1206,1.0
2022050700,1085,1.0
2022050800,1017,
2022050900,1257,
2022051000,1418,
2022051100,1406,
2022051200,1245,
2022051300,1186,
2022051400,1008,
2022051500,1150,
2022051600,1210,
2022051700,1037,
2022051800,1121,
2022051900,1174,
2022052000,970,
2022052100,985,2.0
2022052200,1058,
2022052300,1339,
2022052400,1235,1.0
2022052500,1306,
2022052600,1238,1.0
2022052700,980,
2022052800,863,
2022052900,817,
2022053000,958,
2022053100,894,
2022060100,746,
