timestamp,views,edits
2021100500,203,2.0
2021100600,188,
2021100700,231,2.0
2021100800,283,2.0
2021100900,209,
2021101000,263,
2021101100,298,2.0
2021101200,235,
2021101300,253,2.0
2021101400,267,
2021101500,323,2.0
2021101600,320,
2021101700,381,
2021101800,1151,
2021101900,553,1.0
2021102000,599,
2021102100,649,1.0
2021102200,539,1.0
2021102300,441,
2021102400,491,6.0
2021102500,601,
2021102600,557,1.0
2021102700,509,2.0
2021102800,533,2.0
2021102900,467,
2021103000,385,
2021103100,409,
2021110100,475,5.0
2021110200,390,1.0
2021110300,415,1.0
2021110400,400,
2021110500,398,
2021110600,318,1.0
2021110700,384,
2021110800,482,1.0
2021110900,462,1.0
2021111000,443,1.0
2021111100,427,1.0
2021111200,436,
2021111300,425,1.0
2021111400,429,6.0
2021111500,465,
2021111600,460,
2021111700,566,
2021111800,527,
2021111900,542,1.0
2021112000,431,
2021112100,513,
2021112200,524,
2021112300,524,
2021112400,527,
2021112500,552,1.0
2021112600,631,
2021112700,623,4.0
2021112800,667,1.0
2021112900,814,3.0
2021113000,762,2.0
2021120100,647,1.0
2021120200,623,
2021120300,535,
2021120400,427,2.0
2021120500,389,1.0
2021120600,269,4.0
2021120700,213,
2021120800,202,3.0
2021120900,170,14.0
2021121000,143,
2021121100,141,1.0
2021121200,127,
2021121300,151,
2021121400,154,
2021121500,166,
2021121600,154,
2021121700,127,
2021121800,120,
2021121900,194,5.0
2021122000,340,2.0
2021122100,189,1.0
2021122200,175,3.0
2021122300,161,
2021122400,104,1.0
2021122500,97,
2021122600,112,
2021122700,127,
2021122800,159,
2021122900,161,7.0
2021123000,161,2.0
2021123100,136,
2022010100,158,
2022010200,152,
2022010300,190,2.0
2022010400,251,3.0
2022010500,232,
2022010600,203,1.0
2022010700,169,
2022010800,163,2.0
2022010900,134,1.0
2022011000,129,7.0
2022011100,152,2.0
2022011200,199,1.0
2022011300,165,1.0
2022011400,158,1.0
2022011500,135,
2022011600,131,1.0
2022011700,166,
2022011800,158,
2022011900,148,
2022012000,135,2.0
2022012100,149,
2022012200,411,
2022012300,115,
2022012400,129,4.0
2022012500,137,
2022012600,136,2.0
2022012700,159,1.0
2022012800,163,1.0
2022012900,115,1.0
2022013000,111,2.0
2022013100,131,
2022020100,142,1.0
2022020200,123,
